site,array,buffer_dist,AIRP-RUNWAY,BORROWPIT-DRY,BORROWPIT-WET,BORROWPITS,CAMP-INDUSTRIAL,CAMPGROUND,CANAL,CFO,CLEARING-UNKNOWN,CONVENTIONAL-SEISMIC,COUNTRY-RESIDENCE,CROP,CULTIVATION_ABANDONED,DUGOUT,FACILITY-OTHER,FACILITY-UNKNOWN,GOLFCOURSE,GREENSPACE,GRVL-SAND-PIT,HARVEST-AREA-1940,HARVEST-AREA-1950,HARVEST-AREA-1960,HARVEST-AREA-1963,HARVEST-AREA-1970,HARVEST-AREA-1971,HARVEST-AREA-1972,HARVEST-AREA-1973,HARVEST-AREA-1975,HARVEST-AREA-1976,HARVEST-AREA-1977,HARVEST-AREA-1978,HARVEST-AREA-1979,HARVEST-AREA-1980,HARVEST-AREA-1982,HARVEST-AREA-1983,HARVEST-AREA-1984,HARVEST-AREA-1985,HARVEST-AREA-1986,HARVEST-AREA-1987,HARVEST-AREA-1988,HARVEST-AREA-1989,HARVEST-AREA-1990,HARVEST-AREA-1991,HARVEST-AREA-1992,HARVEST-AREA-1993,HARVEST-AREA-1994,HARVEST-AREA-1995,HARVEST-AREA-1996,HARVEST-AREA-1997,HARVEST-AREA-1998,HARVEST-AREA-1999,HARVEST-AREA-2000,HARVEST-AREA-2001,HARVEST-AREA-2002,HARVEST-AREA-2003,HARVEST-AREA-2004,HARVEST-AREA-2005,HARVEST-AREA-2006,HARVEST-AREA-2007,HARVEST-AREA-2008,HARVEST-AREA-2009,HARVEST-AREA-2010,HARVEST-AREA-2011,HARVEST-AREA-2012,HARVEST-AREA-2013,HARVEST-AREA-2014,HARVEST-AREA-2015,HARVEST-AREA-2016,HARVEST-AREA-2017,HARVEST-AREA-2018,HARVEST-AREA-2019,HARVEST-AREA-2020,HARVEST-AREA-2021,HARVEST-AREA-2022,HARVEST-AREA-WHITE-ZONE-1988,HARVEST-AREA-WHITE-ZONE-1990,HARVEST-AREA-WHITE-ZONE-1994,HARVEST-AREA-WHITE-ZONE-1995,HARVEST-AREA-WHITE-ZONE-1996,HARVEST-AREA-WHITE-ZONE-1997,HARVEST-AREA-WHITE-ZONE-2002,HARVEST-AREA-WHITE-ZONE-2003,HARVEST-AREA-WHITE-ZONE-2004,HARVEST-AREA-WHITE-ZONE-2005,HARVEST-AREA-WHITE-ZONE-2007,HARVEST-AREA-WHITE-ZONE-2019,LAGOON,LANDFILL,LOW-IMPACT-SEISMIC,MINES-OILSANDS,MINES-PITLAKE,MISC-OIL-GAS-FACILITY,OIL-GAS-PLANT,OPEN-PIT-MINE,OTHER-LINEAR-FEATURES,PIPELINE,RECREATION,RESERVOIR,RESIDENCE_CLEARING,RIS-AIRP-RUNWAY,RIS-BORROWPITS,RIS-CAMP-INDUSTRIAL,RIS-CLEARING-UNKNOWN,RIS-DRAINAGE,RIS-FACILITY-OPERATIONS,RIS-FACILITY-UNKNOWN,RIS-MINES-OILSANDS,RIS-OILSANDS-RMS,RIS-OVERBURDEN-DUMP,RIS-PLANT,RIS-RECLAIM-READY,RIS-RECLAIMED-PERMANENT,RIS-RECLAIMED-TEMP,RIS-ROAD,RIS-SOIL-REPLACED,RIS-SOIL-SALVAGED,RIS-TAILING-POND,RIS-TRANSMISSION-LINE,RIS-UTILITIES,RIS-WASTE,RIS-WINDROW,RLWY-SGL-TRACK,RLWY-SPUR,ROAD-GRAVEL-1L,ROAD-GRAVEL-2L,ROAD-PAVED-1L,ROAD-PAVED-2L,ROAD-PAVED-DIV,ROAD-PAVED-UNDIV-1L,ROAD-PAVED-UNDIV-2L,ROAD-UNCLASSIFIED,ROAD-UNIMPROVED,ROAD-UNPAVED-2L,ROAD-WINTER,ROUGH_PASTURE,RUNWAY,RURAL-RESIDENCE,SUMP,SURROUNDING-VEG,TAILING-POND,TAME_PASTURE,TRANSFER_STATION,TRANSMISSION-LINE,TRUCK-TRAIL,URBAN-INDUSTRIAL,URBAN-RESIDENCE,VEGETATED-EDGE-RAILWAYS,VEGETATED-EDGE-ROADS,WELL-ABAND,WELL-BITUMEN,WELL-CASED,WELL-CLEARED-NOT-DRILLED,WELL-GAS,WELL-OIL,WELL-OTHER,WOODY-VEGETATION-REMOVAL
LU13_12,LU13,2500,0,0,0,0,0,0,0,0,0.0010600356909257116,0.005977891346441734,0,0,0,0,3.310320801155164e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.524232775994317e-4,0.015812425142118513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002609725662754565,0,0,0,0,0,0,0,6.517250660848753e-4,0,0,0,0,0,0,0,0,0,0,0.009873211333602023,0.00351190221549895,0,0,0,0.0025982244442405034,0.0045451048357502515,0,0,1.7616182619269416e-4,0,0,7.209291049521546e-4,0
LU13_12,LU13,2750,0,0,0,0,0,0,0,0,0.0010662152670841902,0.005847995264102458,0,0,0,0,2.7358023150045877e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.797572494045283e-4,0.014206217861925087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023695227582748463,0,0,0,0,0,0,0,9.21678544812233e-4,0,0,0,0,0,0,0,0,0,0,0.008968299532514785,0.0030606192668862307,0,0,0,0.0023598356541191354,0.004652928366476753,0,0,1.4558828610968162e-4,0,0,6.05844753638984e-4,0
LU13_12,LU13,3000,0,0,0,0,0,0,0,0,0.0010799170687106191,0.006091280553482961,0,0,0,0,2.298833889691268e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.086964543319597e-4,0.012892386175841933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021697867567926597,0,0,0,0,0,0,0,0.0010234021709017802,0,0,0,0,0,0,0,0,0,0,0.008214286264160904,0.003023828226002793,0,0,0,0.0021615154802792523,0.005072636755237504,0,0,1.2233460152271397e-4,0,0,5.090778832660715e-4,0
LU13_12,LU13,3250,0,0,0,0,0,0,0,0,0.0010628802055009851,0.0066355205693795745,0,0,0,0,1.958769704825729e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.846259251719903e-4,0.011799382221929876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002000481911143315,0,0,0,0,0,0,0,0.001111072183410983,0,0,0,0,0,0,0,0,0,0,0.007576624383411071,0.00312034720196991,0,0,0,0.0019935032513333202,0.004964566303295598,0,0,1.0423776697793556e-4,0,0,4.595162591833981e-4,0
LU13_12,LU13,3500,0,0,0,0,0,0,0,0,0.0010750252934034195,0.006798984925956181,0,0,0,0,1.6889391842630244e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.862958532905215e-4,0.010877020523989336,0,0,0,0,0,0,0.009350208945388091,2.3821653448118828e-5,0,0,0,0.00224629193545649,0,0,0,0,0,4.5963832110495784e-4,0,0.0011530865029231294,0,0,0,0,0,0,0,0.0018556441675316225,0,0,0,0,0,0,0,0.0010490118013519762,0,0,0,0,0,0,0,0,0,0,0.007029213241226561,0.0030464461459369352,0,0,0,0.0018494817979238976,0.005248911248457391,0,0,8.987848275138446e-5,0,0,4.591979717248164e-4,0
LU13_12,LU13,3750,0,0,0,0,0,0,0,0,0.0010671671602822768,0.006819462279320407,0,0,0,0,1.4712536894023962e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.991833134126061e-4,0.010090061616218388,0,0,0,0,0.0012287881563868956,0,0.012581573860084785,0.0015177908519384891,0,0,0,0.006611485729607977,0,0,0,0.004296574137564143,0,0.0031280837907421495,0,0.0022045598227742056,0,0,0,0,0,0,0,0.00173019189618267,0,0,0,0,0,0,0,0.0010292230944279413,0,0,0,0,0,0,0,0,0,0,0.0065552470712874,0.0030103894190839304,0,0,0,0.0017247792784030667,0.005210050246339994,0,0,7.829414497453614e-5,0,0,4.0587585216097204e-4,0
LU13_12,LU13,4000,0,2.7539432281745446e-5,0,0,0,0,0,0,0.0010865170681142145,0.006971166622529231,0,0,0,0,1.2930940629513442e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.657187790877689e-4,0.009429307818376885,0,0,0,0,0.0038236642444598123,0,0.012606180206576492,0.0019718689507054773,0,0,0,0.006416175524467779,8.195220839040585e-5,0,0,0.01732078052242617,0,0.004808417465956121,1.7485341354023592e-4,0.0019376014067351709,0,0,0,0,0,0,0,0.0016204122406687938,0,0,0,0,0,0,0,0.0010073568273043436,0,0,0,0,0,0,0,0,0,0,0.00613991804610796,0.0032130366377755796,0,0,0,0.0016153391162621617,0.005556004003431092,0,0,6.881321335652692e-5,0,0,4.680832647773461e-4,0
LU13_12,LU13,4250,0,2.439479122535267e-5,0,0,0,0,0,0,0.001383204571593831,0.006944063809040362,0,0,0,0,1.1454397235832118e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.616378728315036e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.322430194628396e-4,0.00885645696413244,0,0,0,0,0.005062790588116461,0,0.012200334947288054,0.0021061269484320953,0,0,0,0.005683532644511322,0.0010160801748662054,0,0,0.024528487490441432,0,0.006962193405804914,0.005276535169054637,0.0017319883109613275,0,0,0,0,0,0,0,0.0015247834005199278,0,0,0,0,0,0,0,9.801477067536513e-4,0,0,0,0,0,0,0,0,0,0,0.00578256075537258,0.003034917177085775,0,0,0,0.0015205941068840011,0.005764905655673858,0,0,6.0955649201630146e-5,0,0,5.923784030450015e-4,0
LU13_12,LU13,4500,0,2.1759551432490805e-5,0,0,0,0,0,0,0.0022256231189360497,0.006878976887834842,0,0,0,0,1.0217039509739288e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8692324822948526e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.268331905046811e-4,0.0083730869820716,0,0,0,0,0.004991741452364499,0,0.011780298975100445,0.002195552571892689,0,0,0,0.0050695707847648,0.008004264360718123,0,0,0.027440400514904,0,0.007036157925022834,0.009790483727873835,0.0027057349367432698,0,0,0,0,0,0,0,0.0014441494339750458,0,0,0,0,0,0,0,9.878935564036604e-4,0,0,0,0,0,0,0,0,0,0,0.005473660388498157,0.002858644761153225,0,0,0,0.001440143553406881,0.005808608718509078,0,0,5.43709340100968e-5,0,0,5.283869088889132e-4,0
LU13_12,LU13,4750,0,1.9529348100074463e-5,0,0,0,0,0,0,0.002009563792269946,0.007156023773366834,0,0,0,0,9.169863715112087e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.996084497460783e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.319112825131352e-4,0.00800041136029428,0,0,0,0,0.004480122522343672,0,0.011292740251547344,0.002251839820097859,0,0,0,0.004974946249306497,0.013804974803061842,0,0,0.029461991533897818,0,0.008140164695349578,0.013779145649808266,0.0035078067084116592,0,0,0,0,6.528194794466326e-4,0,0,0.0013743508877778342,0,0,0,0,0,0,0,9.303252448689145e-4,0,0,0,0,0,0,0,0,0,0,0.0052085293010678,0.002773097943183367,0,0,0,0.0013708333450072514,0.006069123459877204,0,0,4.8798289804074824e-5,0,0,7.634462048697659e-4,0
LU13_12,LU13,5000,0,1.7625236660317948e-5,0,0,0,0,0,0,0.0018271794148696223,0.007283215308552527,0,0,0,0,8.275802002889008e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4225413384968595e-6,0,0,0,0,7.039582980550838e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.39415754316596e-4,0.007787232999319266,0,0,0,0,0.004043310576415335,0,0.011039787216670448,0.002665025296875194,8.692119771615185e-4,0,0,0.0062228739508341895,0.016651928311626724,0,0,0.02713569177963977,0,0.008966693141958564,0.017977791111636863,0.0068506830212569664,0,0,0,0,0.0022473525557334217,0,0,0.0013097145312507593,0,0,0,0,0,0,0,9.58529692197477e-4,0,0,0,0,0,0,0,0,0,0,0.0049640697380639665,0.0027653262598759457,0,0,0,0.0013066272187079056,0.006203794663472133,0,0,4.7425229429758016e-5,0,0,8.728201220310761e-4,0
LU13_12,LU13,10000,0,1.1574927213467665e-5,0,1.4717689410129322e-5,0,0,0,0,0.001304274491315754,0.006325772278512052,0,0,0,0,1.406684979900676e-4,0,0,0,3.1014645175676526e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7656975220863395e-5,2.829548408328431e-5,1.740051500633101e-4,0,0,2.7212897497309184e-6,6.51297006563185e-5,0.0038531113149770074,0,0,0.008147257012822068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008081339069317014,0.006560828819763764,0,1.1064551988124738e-4,0,8.66534140770225e-4,8.37405907508353e-4,0.009473644301984064,0,0,0,0,0.001010827644103817,0,0.01856919306594022,0.0062139815705300125,0.004728930558372667,0,0.019797254973130354,0.010063920385972282,0.023589856221092786,0.0010524890145847466,4.4799633911844246e-4,0.016708869950394018,0,0.009048337210772415,0.009302172273523276,0.019617555408598053,0.012311167321286577,0.0027018620274794776,6.220107222950828e-4,6.188548745692607e-5,0.004600969850325377,0,0,6.031367407538268e-4,6.704460509013268e-4,0,0,0,0,0,0,7.841632638951024e-4,0,0,0,0,0,6.733154813728364e-4,0,0,0,0,0.004415534853126294,0.0020841860614147583,0,0,0,0.0028197419265834213,0.007400657371551792,0,8.316377756290851e-5,2.4052431206874792e-5,0,0,7.719161467887557e-4,0
LU13_128,LU13,50,0,0,0,0,0,0,0,0,0,0.06843353231910361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06084629280897164,0,0,0,0,0,0,0,0,0,0,0,0
LU13_128,LU13,100,0,0,0,0,0,0,0,0,0.051408287808177945,0.03624769568059859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04652952849910226,0,0,0,0,0,0,0,0,0,0,0,0
LU13_128,LU13,200,0,0,0,0,0,0,0,0,0.023419073857140243,0.016818588156873433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020025749148219425,0,0,0,0,0,0,0,0,0,0,0,0
LU13_128,LU13,250,0,0,0,0,0,0,0,0,0.014988207268568424,0.01265983162459102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015415093442038735,0,0,0,0,0,0,0,0,0,0,0,0
LU13_128,LU13,300,0,0,0,0,0,0,0,0,0.010408477269848225,0.01091417870000101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012497955269799807,0,0,0,0,0,0,0,0,0,0,0,0
LU13_128,LU13,400,0,0,0,0,0,0,0,0,0.005854768464286255,0.00893222554320932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009034715566061897,0,0,0,0,0,0,0,0,0,0,0,0
LU13_128,LU13,500,0,0,0,0,0,0,0,0,0.0037470518171430706,0.013864658358942343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409838579308511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798916709982419,0,0,0,0,0,0,0,0,0,0,0,0
LU13_128,LU13,750,0,0,0,0,0,0,0,0,0.007286534121080974,0.013693830394440883,0,0,0,0,8.98747731132838e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057009895120923894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007772500422242775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027783411380616106,0.0035021312479208318,0,0,0,0.007786166181170929,0,0,0,0,0,0,0,0
LU13_128,LU13,1000,0,0,0,0,0,0,0,0,0.004098675443107499,0.012555588374853975,0,0,0,0,0.0020689505007218945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042951324860863775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063641969467569705,0,0,0,0,0,0,0,2.058787183252652e-4,0,0,0,0,0,0,0,0,0,0,0.02365875105740104,0.004244507800278333,0,0,0,0.006336696448077692,0.0016287878646447924,0,0,0,0,0,0,0
LU13_128,LU13,1250,0,0,0,0,0,0,0,0,0.0026231522835894407,0.010856485776299022,0,0,0,0,0.0013241283204623363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03411930122295873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005177212278931837,0,0,0,0,0,0,0,1.3176237972820196e-4,0,0,0,0,0,0,0,0,0,0,0.01953460071645552,0.004187500590883332,0,0,0,0.005164880618579472,0.0035289374796992107,0,0,0,0,0,0,0
LU13_128,LU13,1500,0,0,0,0,0,0,0,0,0.0024713628234310377,0.00952325931113659,0,0,0,0,9.19533555876516e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3232824857913598e-5,0.027922900529852576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004336623707663571,0,0,0,0,0,0,0,7.02887845150694e-4,0,0,0,0,0,0,0,0,0,0,0.01642294972703158,0.00479457576397808,0,0,0,0.004325552120780079,0.004209944460564898,0,0,0,0,0,0,0
LU13_128,LU13,1750,0,0,0,0,0,0,0,0,0.002016988255202344,0.008226033280674479,0,0,0,0,6.755756737052605e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0511267528161268e-4,0.023404164669862896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003724532361076606,0,0,0,0,0,0,0,9.643958612459109e-4,0,0,0,0,0,0,0,0,0,0,0.014117037702507723,0.0047742607624695265,0,0,0,0.003715061805927418,0.004462744951921953,0,0,0,0,0,0,0
LU13_128,LU13,2000,0,0,0,0,0,0,0,0,0.0017803014079768398,0.007203160821293676,0,0,0,0,5.172376251805646e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3691620003973493e-4,0.020117198540782647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032596491971669623,0,0,0,0,0,0,0,0.001210055291316691,0,0,0,0,0,0,0,0,0,0,0.012364323554982275,0.004390253586029051,0,0,0,0.0032521478920532077,0.004335066295859781,0,0,0,0,0,0,0
LU13_128,LU13,2250,0,0,0,0,0,0,0,0,0.0014066579025988938,0.006618415269432763,0,0,0,0,4.086815803895556e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81045846057668e-4,0.017626107242097785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028958024840911277,0,0,0,0,0,0,0,0.0012388809380879328,0,0,0,0,0,0,0,0,0,0,0.010964255492130568,0.0038545124774988057,0,0,0,0.0028856197549500515,0.004520911714808543,0,0,1.0693159961952891e-4,0,0,0,0
LU13_128,LU13,2500,0,0,0,0,0,0,0,0,0.0011393929011051431,0.006778285513561277,0,0,0,0,3.310320801155514e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5830195052572617e-4,0.015679747906346145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002603990677759768,0,0,0,0,0,0,0,0.0013518764604103569,0,0,0,0,0,0,0,0,0,0,0.009863568484169975,0.003918366275007756,0,0,0,0.0025956037717762516,0.004776100401569722,0,0,8.66145956918214e-5,0,0,7.330721519031624e-4,0
