array,site,buffer_dist,AIRP-RUNWAY,BORROWPIT-DRY,BORROWPIT-WET,BORROWPITS,CAMP-INDUSTRIAL,CAMPGROUND,CANAL,CLEARING-UNKNOWN,CONVENTIONAL-SEISMIC,COUNTRY-RESIDENCE,CROP,CULTIVATION_ABANDONED,DUGOUT,FACILITY-OTHER,FACILITY-UNKNOWN,GOLFCOURSE,GREENSPACE,GRVL-SAND-PIT,HARVEST-AREA-1940,HARVEST-AREA-1950,HARVEST-AREA-1960,HARVEST-AREA-1963,HARVEST-AREA-1970,HARVEST-AREA-1971,HARVEST-AREA-1972,HARVEST-AREA-1973,HARVEST-AREA-1975,HARVEST-AREA-1976,HARVEST-AREA-1977,HARVEST-AREA-1978,HARVEST-AREA-1979,HARVEST-AREA-1980,HARVEST-AREA-1982,HARVEST-AREA-1983,HARVEST-AREA-1984,HARVEST-AREA-1985,HARVEST-AREA-1986,HARVEST-AREA-1987,HARVEST-AREA-1988,HARVEST-AREA-1989,HARVEST-AREA-1990,HARVEST-AREA-1991,HARVEST-AREA-1992,HARVEST-AREA-1993,HARVEST-AREA-1994,HARVEST-AREA-1995,HARVEST-AREA-1996,HARVEST-AREA-1997,HARVEST-AREA-1998,HARVEST-AREA-1999,HARVEST-AREA-2000,HARVEST-AREA-2001,HARVEST-AREA-2002,HARVEST-AREA-2003,HARVEST-AREA-2004,HARVEST-AREA-2005,HARVEST-AREA-2006,HARVEST-AREA-2007,HARVEST-AREA-2008,HARVEST-AREA-2009,HARVEST-AREA-2010,HARVEST-AREA-2011,HARVEST-AREA-2012,HARVEST-AREA-2013,HARVEST-AREA-2014,HARVEST-AREA-2015,HARVEST-AREA-2016,HARVEST-AREA-2017,HARVEST-AREA-2018,HARVEST-AREA-2019,HARVEST-AREA-2020,HARVEST-AREA-2021,HARVEST-AREA-2022,HARVEST-AREA-2023,HARVEST-AREA-WHITE-ZONE-1990,HARVEST-AREA-WHITE-ZONE-1994,HARVEST-AREA-WHITE-ZONE-1996,HARVEST-AREA-WHITE-ZONE-1997,HARVEST-AREA-WHITE-ZONE-2002,HARVEST-AREA-WHITE-ZONE-2004,LAGOON,LANDFILL,LOW-IMPACT-SEISMIC,MINES-OILSANDS,MINES-PITLAKE,MISC-OIL-GAS-FACILITY,OIL-GAS-PLANT,OPEN-PIT-MINE,OTHER-LINEAR-FEATURES,PIPELINE,RECREATION,RESERVOIR,RESIDENCE_CLEARING,RIS-BORROWPITS,RIS-CAMP-INDUSTRIAL,RIS-CLEARING-UNKNOWN,RIS-DRAINAGE,RIS-FACILITY-OPERATIONS,RIS-FACILITY-UNKNOWN,RIS-MINES-OILSANDS,RIS-OILSANDS-RMS,RIS-OVERBURDEN-DUMP,RIS-PLANT,RIS-RECLAIM-READY,RIS-RECLAIMED-PERMANENT,RIS-RECLAIMED-TEMP,RIS-ROAD,RIS-SOIL-REPLACED,RIS-SOIL-SALVAGED,RIS-TAILING-POND,RIS-TRANSMISSION-LINE,RIS-UTILITIES,RIS-WASTE,RIS-WINDROW,RLWY-SGL-TRACK,RLWY-SPUR,ROAD-GRAVEL-1L,ROAD-GRAVEL-2L,ROAD-PAVED-1L,ROAD-PAVED-2L,ROAD-PAVED-DIV,ROAD-PAVED-UNDIV-1L,ROAD-PAVED-UNDIV-2L,ROAD-UNCLASSIFIED,ROAD-UNIMPROVED,ROAD-UNPAVED-2L,ROAD-VEGETATED,ROAD-VEGETATED-OSE,ROAD-WINTER,ROUGH_PASTURE,RUNWAY,RURAL-RESIDENCE,SUMP,SURROUNDING-VEG,TAILING-POND,TAME_PASTURE,TRANSFER_STATION,TRANSMISSION-LINE,TRUCK-TRAIL,URBAN-INDUSTRIAL,URBAN-RESIDENCE,VEGETATED-EDGE-RAILWAYS,VEGETATED-EDGE-ROADS,WELL-ABAND,WELL-CASED,WELL-CLEARED-NOT-DRILLED,WELL-GAS,WELL-OIL,WELL-OTHER,WOODY-VEGETATION-REMOVAL
LU2,LU2_E27_24,500,0,0,0,0,0,0,0,0,0.014848601086870741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03569743839884689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014753506051464037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183749791928797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10914094727364795,0,0,0,0,0.034165190556595476,0,0,0,0,0,0,0
LU2,LU2_E27_24,750,0,0,0,0,0,0,0,0,0.010970930979065445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05029703955540473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029666316782847313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012563984069241382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07687572626866936,0,0,0,0,0.023239835560904115,0,0,0,0,0,0,0
LU2,LU2_E27_24,1000,0,0,0,0,0,0,0,0,0.010625243911410828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08918988208191592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046460642228672395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009350453460171647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838507299110972,0,0,0,0,0.01734134458599319,0.002545683414070968,0,0,0,0,0,0
LU2,LU2_E27_24,1250,0,0,0,0,0,0,0,0,0.009666550378809029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07583730547766399,0,0,0,4.0407385753233065e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004465000251899359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00741674084995912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04500419583588229,0,0,0,0,0.013756561561025787,0.0016292373850056796,0,0,0,0,0,0
LU2,LU2_E27_24,1500,0,0,0,0,0,0,0,0.0011870627072273876,0.009721266411467127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05266479547059955,0,0,0,0.010966964928800064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033720408037631734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.859562576727809e-4,0.006144885333012736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036260761524592566,0,0,0,0,0.012041579669041827,0.0011314148506983792,0,0,0,0,0,0
LU2,LU2_E27_24,1750,0,0,0,0,0,0,0,8.721277032690611e-4,0.009643504931830726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040523948027095164,0,0,0,0.016012889229964886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002694434247518355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128810685432862,0.005247839487143987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030882913816145555,0,0,0,0,0.011186520915379805,8.31243563778363e-4,0,0,0,0,0,0
LU2,LU2_E27_24,2000,0,0,0,0,0,0,0,6.677227728153423e-4,0.009885620936558315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03102614770824322,0,0,0,0.015413933970556388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.673657615109194e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023121850101421753,1.534146389591091e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014292846686370984,0.004582480737193448,0,0,0,0,0,0,2.8096666709744768e-5,0,0,0,0,0,0,0,0,0,0,0,0,0.026868677838542736,0,0,0,0,0.010255007469559391,0.00114523931116196,0,0,0,0,0,0
LU2,LU2_E27_24,2250,0,0,0,0,0,0,0,5.275834254343193e-4,0.009740772815346861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024514487078116924,0,0,0,0.015985791804311516,0,0,0,0,0,0,0,0,0,0,0,0,0.0050738582767798045,3.590949894762495e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012734845675118804,0,0,0,0,0,0,0,0,0,0,0,5.505659269952199e-5,0,0,0,0,0,0.0020146208937948887,1.505455534137329e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011293113431206164,0.004065599029627217,0,0,0,0,0,0,2.1591370847098978e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.023796886417547833,0,0,0,0,0.009121811344355673,0.0014826806348248803,0,0,0,0,0,0
LU2,LU2_E27_24,2500,0,0,0,0,0,0,0,4.273425746018009e-4,0.00941340784370986,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8742032971748e-4,0,0,0,0.019856734533274818,0,0,0,0.014654498051008021,0,0,0,0,0,0,0,0,0,0,0,0,0.006879613558184238,0.0035285527019280976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012720378473007983,0,0,0,0,0,0,0,0,0,0,0,4.08416515152316e-4,0,0,0,0,0,0.001792761774733485,6.666205289863548e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.147421879277042e-4,0.003653054592794325,0,0,0,0,0,0,3.2763885038931154e-4,0,4.407803250631718e-6,0,0,0,0,0,0,0,0,0,0,0.021841692841116613,5.469712004109942e-4,0,0,0,0.008206830843647534,0.0017872054391308997,0,0,0,0,0,0
LU2,LU2_E27_24,2750,0,0,0,0,0,0,0,3.531756814891082e-4,0.008907343732504793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020423268893149968,0,0,0,0.016410524407665907,0,0,0,0.012111155414056784,0,0,0,0,0,0,0,0,0,0,0,0,0.005751434297941008,0.004860503019022641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010512709481825271,0,0,0,0,0,0,0,0,0,0,0,5.554355340942579e-4,0,0,0,0,0,0.0016611744015525422,0.0013828431467031803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.559852792791297e-4,0.003322472990006044,0,0,0,0,0,0,3.831956438115696e-4,0,4.109482251999525e-5,0,0,0,0,0,0,0,0,0,0,0.020211762971322638,8.371920669152874e-4,0,0,0,0.007381176120292426,0.0014770292885380027,0,0,0,0,0,0
LU2,LU2_E27_24,3000,0,0,0,0,0,0,0,2.967656768068254e-4,0.00854888115127062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037472321965711275,0,0,0,0.01378939898144174,0,0,0,0.010176734757645118,0,0,0,0,0,0,0,0,0,0,0,0,0.006172736590408569,0.004125221702735295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00883359616181167,0,0,0,0,0,0,0,0,0,0,0,6.332935229902306e-4,0,0,0,0,0,0.0019683336381212295,0.002214802353337968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.352376305053913e-4,0.0030581954139078226,0,0,0,0,0,0,4.148829182460412e-4,0,5.5084700901446125e-5,0,0,0,0,0,0,0,0,0,0,0.018761633812458763,8.96662660560671e-4,0,0,0,0.006742307856826958,0.0013849519350556806,0,0,0,0,0,0
LU2,LU2_E27_24,3250,0,0,0,0,0,0,0,2.528654287584754e-4,0.00837043282311312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004500306607174498,0,0,0,0.011749547061109979,0,0,0,0.008671300621898694,0,0,0,0,0,0,0,0,0,0,0,0,0.008325903219983805,0.003833267930497402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007526851167460741,0,0,0,0,0,0,0,0,0,0,0,6.154495763859725e-4,0,0,0,0,0,0.002065300810927269,0.002543897996884243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.412675668211552e-4,0.002830759602805216,0,0,0,0,0,0,4.269460142642311e-4,0,4.693607650774051e-5,0,0,0,0,0,0,0,0,0,0,0.017233122479752932,0.00108428458288838,0,0,0,0.006199150020915776,0.00129261888865606,0,0,4.061917776440081e-4,0,0,0
LU2,LU2_E27_24,3500,0,0,0,0,0,0,0,2.1803192581726087e-4,0.00940159654715402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004034120577071954,0,0,0,0.010130987006773586,0,0,0,0.007476784719902582,0,0,0,0,0,0,0,0,0,0,0,0,0.007681208542516043,0.007732769234402584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006489989016841268,0,0,0,0,0,0,0,0,0,0,0,5.658889157889414e-4,0,0,0,0,0,0.001982760240094895,0.002876911138553928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.667051979223312e-4,0.00263276230386292,0,0,0,0,0,0,3.681320225033489e-4,0,4.047039249902189e-5,0,0,0,0,0,0,0,0,0,0,0.015929253989077897,0.001290964801971399,0,0,0,0.005707194974842509,0.0015086190528689001,0,0,3.9952679985659685e-4,0,0,0
LU2,LU2_E27_24,3750,0,3.8036914924400496e-5,0,0,0,0,0,1.89930033156369e-4,0.010352889351439529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003992234436045435,0,0,0,0.008825215348122747,0,0,0,0.0065131102448929,0,0,0,0,0,0,0,0,0,0,0,0,0.006691186108147293,0.012732500365621654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005653501543559491,0,0,0,0,0,0,0,0,0,0,0,5.894450063047479e-4,0,0,0,0,0,0.001972957202197205,0.0030946985549253053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0655208352345196e-4,0.0024637506929304914,0,0,0,0,0,0,3.20683895158472e-4,0,7.16632910448958e-5,0,0,0,0,0,0,0,0,2.5565405474915737e-4,0,0.01478301020989871,0.001219981900115155,0,0,0,0.005287306514520112,0.0013352752126487683,0,0,3.4803223454174574e-4,0,0,0
LU2,LU2_E27_24,4000,0,3.34308822577735e-5,0,0,0,0,0,1.6693069320383808e-4,0.011222995186180038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035207316325715846,0,0,0,0.007756536927060922,0,0,0,0.005724413301175337,0,0,0,0,0,0,0,0,0,0,0,0,0.006217206622909601,0.013918903463435507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.586063188277719e-5,0.004968897841019029,0,0,0,0,0,0,0,0,0,0,0,6.104802207183087e-4,0,0,0,0,0,0.0020392929937504585,0.003040101637112894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.573211671592799e-4,0.0023106539917837933,0,0,0,0,0,0,2.8185107972912267e-4,0,1.0327898798504387e-4,0,0,0,0,0,0,0,0,0.0019665215106663835,0,0.013685721025604145,0.0010939692794190976,0,0,0,0.004916791370137348,0.001306346878765051,0,0,5.26583276969792e-4,0,0,0
LU2,LU2_E27_24,4250,0,2.9613515079550856e-5,0,0,0,0,0,1.4786940297641335e-4,0.011360449378364565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031187103734890823,0,0,0,0.006870842399057571,0,0,0,0.005070760571283451,0,0,0,0,0,0,0,0,0,0,0,0,0.0069237868898782,0.017060425917009497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014588105673210765,0.004401515042563662,0,0,0,0,0,0,0,0,2.1943836464945697e-4,0,0,6.85408671140323e-4,0,0,0,0,0,0.00202496304711326,0.003107595234760908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1651978821030315e-4,0.0021779599967682093,0,0,0,0,0,0,3.641990383438503e-4,0,3.8240253910928077e-4,0,0,4.3037042260021364e-5,0,0,0,0,0,0.0041246817918630775,0,0.012678787191076861,9.690523720806053e-4,0,0,0,0.00471226314658674,0.001180512736786848,0,0,6.373961915908221e-4,0,0,0
LU2,LU2_E27_24,4500,0,2.641452425305586e-5,0,0,0,0,0,1.3189585635858938e-4,0.01151803197990406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002781812647957822,0,0,0,0.006128621769529676,0,0,0,0.004522993225620063,0,0,0,0,0,0,0,0,0,0,0,0,0.007269227406497726,0.020588999825420593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002409917356621923,0.0044791182652855945,0,0,0,0,0,0,0,0,0.001421541318037174,0,0,7.240259350350467e-4,0,0,0,0,0,0.0019566276161427534,0.0031493921268461816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4581166392192976e-4,0.002057216073889738,0,0,0,0,0,0,5.159928243414554e-4,0,4.4119391732982087e-4,0,0,3.35914218754599e-4,0,1.4324882354209675e-4,0,0,0,0.00623484186784526,0,0.01180823584040717,8.666855053637723e-4,0,0,0,0.004715472321543607,0.0012150331831943723,0,0,5.685416647214366e-4,0,0,0
LU2,LU2_E27_24,4750,0,2.3707218443185763e-5,0,0,0,0,0,1.1837744448804092e-4,0.011566174136584792,0,0,0,7.693764931622401e-6,0,0,0,0,0,0,0,0,0,0.00249669611617266,0,0,0,0.005500480480131873,0,0,0,0.004059417742661756,0,0,0,0,0,0,0,0,0,0,0,0,0.006704188934170561,0.02406396870956973,9.034187273052079e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035078484401219125,0.005654168596226879,0,0,0,0,0,0,0,0,0.0014607399260740898,0,0,7.711660789271556e-4,0,0,0,0,0,0.001982927915539851,0.0030287660376551416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.103683631875478e-4,0.0019482926222630244,0,0,0,0,0,0,5.274414401115271e-4,0,4.5277231557528964e-4,0,0,4.007193571582484e-4,0,1.2856681115689514e-4,0,0,0,0.008203488504808287,0,0.011158345341112815,8.066296278677179e-4,0,0,0,0.004488875803549513,0.0013740350569640444,0,0,5.102700813566334e-4,0,0,0
LU2,LU2_E27_24,5000,0,2.1395764644975177e-5,0,0,0,0,0,1.0683564365045705e-4,0.011446886208032263,0,0,0,6.943622850789226e-6,0,0,0,0,0,0,0,0,0,0.0022532682448458286,0,0,0,0.004964183633319021,0,0,0,0.003663624512752239,0,0,0,0,0,0,0,0,0,0,0,0,0.006050530513088939,0.024296164271268513,0.0018790735162277378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005709388066371796,0.008721419902610978,0,0,0,0,0,0,0,0,0.0013183177832818676,0,0,8.115612882687857e-4,0,0,0,0,0,0.0018691767771699965,0.002989654559686132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.801074477767622e-4,0.0018502812921096475,0,0,0,0,0,0,4.7601589970065376e-4,0,4.698121143085843e-4,0,0,4.641541369476382e-4,0,1.1603154706909799e-4,0,0,0,0.011470158367118824,0,0.010628188728335073,7.57709379589091e-4,0,0,0,0.004266551107241281,0.0015271791776998974,0,0,4.6051874842436213e-4,0,0,0
LU2,LU2_E27_24,10000,0,3.3779191058328056e-5,0,1.4723254642207342e-5,0,0,1.692946991246029e-4,1.2397535695851108e-4,0.009005489656752446,3.419105384943314e-4,0.0018420103847347333,2.2610600776651788e-4,9.178769840273843e-5,0,0,0,0,2.23039362369712e-4,0,0,0,0,7.86332961643251e-4,0,0,0,0.0012410459083297702,0,0,0,9.159061281880707e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.0015126326282722527,0.010765170829561214,0.0012067516171669855,0,0,0,0,0,0,0,0,9.216755880195517e-4,0.0012358530950557604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00826591511159745,0.009067885963014912,0,0,0,1.7931901925257327e-4,0,3.9216135347059435e-4,0.0019238267933007645,0.005426185117643551,8.189961682089225e-4,0,6.850948761313763e-5,5.438269669835385e-4,0,1.736981826070481e-4,1.1019760311133515e-4,3.2507376277920693e-6,5.77584239370176e-4,0.0028343363365231043,0.006301590121863365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85930598848265e-4,0,0.00107110930144884,0.001059530263042687,0,0,0,0,3.939313972260315e-4,1.611641032219729e-4,9.379909724396154e-4,0,0.0010138460924046422,0,0,0.008215998900994184,0,0.0026132693697779614,0,0,0,0.04074495201579083,4.836590563228624e-6,0.00632353682619965,8.004693811995158e-4,0,0,0.0012420332865087365,0.0050172997576795695,0.0017116005169917185,0,0,5.324649456538515e-4,0,0,0.0056158951298640155
LU2,LU2_G25_24,50,0,0,0,0,0,0,0,0,0.04958757379301922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU2,LU2_G25_24,100,0,0,0,0,0,0,0,0,0.033790014878091156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016231713142799496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU2,LU2_G25_24,200,0,0,0,0,0,0,0,0,0.03751798165869754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09782278415058283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02419733471727026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05064649081037388,0,0,0,0,0,0,0
LU2,LU2_G25_24,250,0,0,0,0,0,0,0,0,0.02967950854425145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10562493520520275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245230790645862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05198512701323292,0,0,0,0,0,0,0
LU2,LU2_G25_24,300,0,0,0,0,0,0,0,0,0.025485626627485155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10827431440883613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022708428806779785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046418923736224596,0,0,0,0,0,0,0
LU2,LU2_G25_24,400,0,0,0,0,0,0,0,0,0.020070164673349357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12649541120279928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247073566761042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018741893557032565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03720008706879984,0,0,0,0,0,0,0
LU2,LU2_G25_24,500,0,0,0,0,0,0,0,0,0.016267228045568804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12829675103571572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038150876694874373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015699481842035113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00589604615746544,0,0,0,0.030502453864663364,0,0,0,0,0,0,0
