array,site,buffer_dist,array_visit,ndvi
LU22,LU22_38,2000,LU22_2023,0.7519062273550727
LU22,LU22_22,2000,LU22_2023,0.7777680407801417
LU22,LU22_85,2000,LU22_2023,0.7077313172043014
LU22,LU22_33,2000,LU22_2023,0.7490507638888886
LU22,LU22_34,2000,LU22_2023,0.7381459663120568
LU22,LU22_11,2000,LU22_2023,0.7293719551282051
LU22,LU22_29,2000,LU22_2023,0.7731478940217391
LU22,LU22_86,2000,LU22_2023,0.7124014719202905
LU22,LU22_80,2000,LU22_2023,0.7325704973118279
LU22,LU22_17,2000,LU22_2023,0.7822316932624113
LU22,LU22_35,2000,LU22_2023,0.7602749999999998
LU22,LU22_63,2000,LU22_2023,0.6760698359929079
LU22,LU22_30,2000,LU22_2023,0.7814997311827958
LU22,LU22_4,2000,LU22_2023,0.7114019428838951
LU22,LU22_36,2000,LU22_2023,0.7347348625886525
LU22,LU22_76,2000,LU22_2023,0.7011848847517732
LU22,LU22_5,2000,LU22_2023,0.7528137544802869
LU22,LU22_87,2000,LU22_2023,0.721588078703704
LU22,LU22_25,2000,LU22_2023,0.7657329629629626
LU22,LU22_89,2000,LU22_2023,0.7096868503584234
LU22,LU22_18,2000,LU22_2023,0.7596012411347514
LU22,LU22_32,2000,LU22_2023,0.7462883012820513
LU22,LU22_8,2000,LU22_2023,0.7604313179347824
LU22,LU22_6,2000,LU22_2023,0.7558153590425537
LU22,LU22_81,2000,LU22_2023,0.7093876602564104
LU22,LU22_7,2000,LU22_2023,0.7634395375457876
LU22,LU22_69,2000,LU22_2023,0.7267973464912283
LU22,LU22_70,2000,LU22_2023,0.74634802748227
LU22,LU22_82,2000,LU22_2023,0.7492172554347825
LU22,LU22_94,2000,LU22_2023,0.7512369212962956
LU22,LU22_101,2000,LU22_2023,0.7463057971014493
LU22,LU22_71,2000,LU22_2023,0.7496209005376349
LU22,LU22_77,2000,LU22_2023,0.7519476190476189
LU22,LU22_72,2000,LU22_2023,0.7564128009259261
LU22,LU22_65,2000,LU22_2023,0.7525075925925929
LU22,LU22_60,2000,LU22_2023,0.7488392952127657
LU22,LU22_61,2000,LU22_2023,0.7696530585106383
LU22,LU22_53,2000,LU22_2023,0.7738700860507245
LU22,LU22_46,2000,LU22_2023,0.7587096920289855
LU22,LU22_40,2000,LU22_2023,0.740215511775362
LU22,LU22_47,2000,LU22_2023,0.751525959737828
LU4,LU4_N15_24,2000,LU4_2024,0.7027444054307115
LU4,LU4_M14_24,2000,LU4_2024,0.7014877340823972
LU4,LU4_J14_24,2000,LU4_2024,0.6849256018518518
LU4,LU4_J15_24,2000,LU4_2024,0.6617209117566829
LU4,LU4_I12_24,2000,LU4_2024,0.6798347461685823
LU4,LU4_I13_24,2000,LU4_2024,0.6627641312183807
LU4,LU4_Q10_24,2000,LU4_2024,0.7186595238095238
LU4,LU4_O10_24,2000,LU4_2024,0.7194831694756555
LU4,LU4_R7_24,2000,LU4_2024,0.7111471990740739
LU4,LU4_R9_24,2000,LU4_2024,0.7256688904494382
LU4,LU4_T8_24,2000,LU4_2024,0.7296924859550562
LU4,LU4_O16_24,2000,LU4_2024,0.6722226388888889
LU4,LU4_J26_24,2000,LU4_2024,0.6776855377906977
LU4,LU4_K25_24,2000,LU4_2024,0.6830900641025636
LU4,LU4_L23_24,2000,LU4_2024,0.6986241477272727
LU4,LU4_H26_24,2000,LU4_2024,0.6693410112359548
LU4,LU4_K23_24,2000,LU4_2024,0.6920284111721614
LU4,LU4_J21_24,2000,LU4_2024,0.7208159644194759
LU4,LU4_I21_24,2000,LU4_2024,0.7178693749999998
LU4,LU4_N30_24,2000,LU4_2024,0.6888964351851855
LU4,LU4_O23_24,2000,LU4_2024,0.6792123198470214
LU4,LU4_O22_24,2000,LU4_2024,0.7203927205882353
LU4,LU4_L18_24,2000,LU4_2024,0.6679519240723044
LU4,LU4_L17_24,2000,LU4_2024,0.6751991394927536
LU4,LU4_K17_24,2000,LU4_2024,0.6865986342592594
LU4,LU4_K19_24,2000,LU4_2024,0.7269854166666664
LU4,LU4_I22_24,2000,LU4_2024,0.7082304450757575
LU4,LU4_Q20_24,2000,LU4_2024,0.6482110649461519
LU4,LU4_V25_24,2000,LU4_2024,0.6841809691011239
LU4,LU4_P22_24,2000,LU4_2024,0.7077496020599252
LU4,LU4_O21_24,2000,LU4_2024,0.7469804861111115
LU4,LU4_P17_24,2000,LU4_2024,0.6781289814814813
LU4,LU4_Q16_24,2000,LU4_2024,0.6786748579545452
LU4,LU4_V19_24,2000,LU4_2024,0.7112856975655434
LU4,LU4_O17_24,2000,LU4_2024,0.6703501420454546
LU4,LU4_W19_24,2000,LU4_2024,0.7063798689138576
LU4,LU4_Y25_24,2000,LU4_2024,0.7086538352272727
LU4,LU4_S17_24,2000,LU4_2024,0.696913953488372
LU4,LU4_S18_24,2000,LU4_2024,0.695605138888889
LU4,LU4_R14_24,2000,LU4_2024,0.7006362068965517
LU4,LU4_V17_24,2000,LU4_2024,0.696641853932584
LU4,LU4_U15_24,2000,LU4_2024,0.680593796296296
LU4,LU4_M12_24,2000,LU4_2024,0.710606554307116
LU4,LU4_O13_24,2000,LU4_2024,0.7394738636363641
LU4,LU4_P15_24,2000,LU4_2024,0.6865874289772731
LU4,LU4_E15_24,2000,LU4_2024,0.680877598314607
LU4,LU4_G17_24,2000,LU4_2024,0.6991711767399267
LU4,LU4_G13_24,2000,LU4_2024,0.6627794507575759
LU4,LU4_G12_24,2000,LU4_2024,0.665101282051282
LU4,LU4_F14_24,2000,LU4_2024,0.6646675595238095
LU3,LU3_102_24,2000,LU3_2024,0.7049959722222224
LU3,LU3_5_24,2000,LU3_2024,0.7060650231481485
LU3,LU3_103_24,2000,LU3_2024,0.7199225378787876
LU3,LU3_131_24,2000,LU3_2024,0.7342779398148145
LU3,LU3_39_24,2000,LU3_2024,0.669627949438202
LU3,LU3_18_24,2000,LU3_2024,0.6837527935606058
LU3,LU3_20_24,2000,LU3_2024,0.6589834043560604
LU3,LU3_19_24,2000,LU3_2024,0.6668867977528092
LU3,LU3_111_24,2000,LU3_2024,0.6486903637740058
LU3,LU3_AB21_24,2000,LU3_2024,0.7095703417602995
LU3,LU3_27_24,2000,LU3_2024,0.6854586376404493
LU3,LU3_36_24,2000,LU3_2024,0.6646745833333336
LU3,LU3_40_24,2000,LU3_2024,0.6994891335227275
LU3,LU3_41_24,2000,LU3_2024,0.7063779829545457
LU3,LU3_52_24,2000,LU3_2024,0.6173242816091953
LU3,LU3_15_24,2000,LU3_2024,0.6972732677902623
LU3,LU3_44_24,2000,LU3_2024,0.6576085205992509
LU3,LU3_17_24,2000,LU3_2024,0.6806319675925923
LU3,LU3_147_24,2000,LU3_2024,0.6702608848314606
LU3,LU3_51_24,2000,LU3_2024,0.6697982638888889
LU3,LU3_AH7_24,2000,LU3_2024,0.7077805243445694
LU3,LU3_126_24,2000,LU3_2024,0.7136525983146067
LU3,LU3_129_24,2000,LU3_2024,0.6407906132958803
LU3,LU3_28_24,2000,LU3_2024,0.6364538461538459
LU3,LU3_AH14_24,2000,LU3_2024,0.7175382662835248
LU3,LU3_38_24,2000,LU3_2024,0.6944916906130268
LU3,LU3_13_24,2000,LU3_2024,0.7036249063670411
LU3,LU3_25_24,2000,LU3_2024,0.6486107244318182
LU3,LU3_21_24,2000,LU3_2024,0.712743418560606
LU3,LU3_AC10_24,2000,LU3_2024,0.7075908101851851
LU3,LU3_46_24,2000,LU3_2024,0.7266457397003748
LU3,LU3_10_24,2000,LU3_2024,0.707627391098485
LU3,LU3_AE12_24,2000,LU3_2024,0.7160132958801503
LU3,LU3_7_24,2000,LU3_2024,0.6812575096899223
LU3,LU3_14_24,2000,LU3_2024,0.6950663857677899
LU3,LU3_137_24,2000,LU3_2024,0.686500162037037
LU3,LU3_M20_24,2000,LU3_2024,0.7148134469696967
LU3,LU3_L22_24,2000,LU3_2024,0.6749062962962961
LU3,LU3_J23_24,2000,LU3_2024,0.7089400804924244
LU3,LU3_U6_24,2000,LU3_2024,0.6925795343137255
LU3,LU3_L16_24,2000,LU3_2024,0.6653936329588014
LU3,LU3_N18_24,2000,LU3_2024,0.716996575670498
LU3,LU3_L15_24,2000,LU3_2024,0.6674826076779027
LU3,LU3_32_24,2000,LU3_2024,0.6993306034482758
LU3,LU3_W7_24,2000,LU3_2024,0.6694504971590904
LU3,LU3_45_24,2000,LU3_2024,0.7081022237827713
LU3,LU3_50_24,2000,LU3_2024,0.7152951851851853
LU3,LU3_49_24,2000,LU3_2024,0.6956536516853933
LU3,LU3_Y8_24,2000,LU3_2024,0.6761531018518515
LU3,LU3_48_24,2000,LU3_2024,0.6816956226591757
LU2,LU2_21_24,2000,LU2_2024,0.7374238636363635
LU2,LU2_34_24,2000,LU2_2024,0.7709750496031748
LU2,LU2_O25_24,2000,LU2_2024,0.769712406367041
LU2,LU2_W21_24,2000,LU2_2024,0.7800530066287883
LU2,LU2_36_24,2000,LU2_2024,0.7822205637254901
LU2,LU2_15_24,2000,LU2_2024,0.7692138967803032
LU2,LU2_13_24,2000,LU2_2024,0.7708190852490419
LU2,LU2_5_24,2000,LU2_2024,0.6929168773408243
LU2,LU2_101_24,2000,LU2_2024,0.5925696025672152
LU2,LU2_32_24,2000,LU2_2024,0.7050860943775101
LU2,LU2_Q24_24,2000,LU2_2024,0.7590811288759689
LU2,LU2_56_24,2000,LU2_2024,0.7778742490310079
LU2,LU2_I15_24,2000,LU2_2024,0.7729447679924243
LU2,LU2_L20_24,2000,LU2_2024,0.7552650804924241
LU2,LU2_L46_24,2000,LU2_2024,0.7528165455426358
LU2,LU2_110_24,2000,LU2_2024,0.77606171875
LU2,LU2_39_24,2000,LU2_2024,0.7663349668560607
LU2,LU2_17_24,2000,LU2_2024,0.7576791914682538
LU2,LU2_155_24,2000,LU2_2024,0.7679099206349207
LU2,LU2_50_24,2000,LU2_2024,0.7622149147727274
LU2,LU2_O16_24,2000,LU2_2024,0.7582264441287877
LU2,LU2_U13_24,2000,LU2_2024,0.776554427083333
LU2,LU2_44_24,2000,LU2_2024,0.7654422222222224
LU2,LU2_143_24,2000,LU2_2024,0.7663959043560606
LU2,LU2_18_24,2000,LU2_2024,0.7725814894636016
LU2,LU2_52_24,2000,LU2_2024,0.7725277855805246
LU2,LU2_123_24,2000,LU2_2024,0.7516304656862743
LU2,LU2_H16_24,2000,LU2_2024,0.7734649019607843
LU2,LU2_27_24,2000,LU2_2024,0.770126077586207
LU2,LU2_31_24,2000,LU2_2024,0.7659776041666668
LU2,LU2_3_24,2000,LU2_2024,0.7678167151162794
LU2,LU2_J27_24,2000,LU2_2024,0.7567728664658634
LU2,LU2_E27_24,2000,LU2_2024,0.7621231082375479
LU2,LU2_G25_24,2000,LU2_2024,0.7600204782196969
LU2,LU2_G26_24,2000,LU2_2024,0.7554393258426961
LU2,LU2_106_24,2000,LU2_2024,0.7222484738372096
LU2,LU2_20_24,2000,LU2_2024,0.7420309422348482
LU2,LU2_25_24,2000,LU2_2024,0.767149824297189
LU2,LU2_40_24,2000,LU2_2024,0.7531736032196971
LU2,LU2_38_24,2000,LU2_2024,0.7454212643678165
LU2,LU2_137_24,2000,LU2_2024,0.748993357843137
LU2,LU2_47_24,2000,LU2_2024,0.7775694522471912
LU2,LU2_26_24,2000,LU2_2024,0.7647103929924242
LU2,LU2_H26_24,2000,LU2_2024,0.7561691860465117
LU2,LU2_29_24,2000,LU2_2024,0.7424592672413789
LU2,LU2_K26_24,2000,LU2_2024,0.7498415931372548
LU2,LU2_100_24,2000,LU2_2024,0.7357008522727273
LU2,LU2_30_24,2000,LU2_2024,0.7419890128968255
LU2,LU2_33_24,2000,LU2_2024,0.7766366465863456
LU2,LU2_M25_24,2000,LU2_2024,0.7559948164682537
LU8,LU8_N19_24,2000,LU8_2024,0.7571682870370372
LU8,LU8_M19_24,2000,LU8_2024,0.7617351877289376
LU8,LU8_N20_24,2000,LU8_2024,0.7485410580524344
LU8,LU8_O20_24,2000,LU8_2024,0.7057154033687943
LU8,LU8_N18_24,2000,LU8_2024,0.7603947149122804
LU8,LU8_S25_24,2000,LU8_2024,0.7139668640350882
LU8,LU8_AC29_24,2000,LU8_2024,0.6810996415770608
LU8,LU8_AC28_24,2000,LU8_2024,0.6657627240143366
LU8,LU8_AB29_24,2000,LU8_2024,0.638979693223443
LU8,LU8_AC30_24,2000,LU8_2024,0.696972546296296
LU8,LU8_T25_24,2000,LU8_2024,0.7054095601851853
LU8,LU8_S24_24,2000,LU8_2024,0.7116137268518519
LU8,LU8_AE29_24,2000,LU8_2024,0.6701390008960574
LU8,LU8_AD29_24,2000,LU8_2024,0.6619601728723403
LU8,LU8_AD28_24,2000,LU8_2024,0.650882509157509
LU8,LU8_AD27_24,2000,LU8_2024,0.6271545212765958
LU8,LU8_AC24_24,2000,LU8_2024,0.6181336693548387
LU8,LU8_AC25_24,2000,LU8_2024,0.6363713541666669
LU8,LU8_AC31_24,2000,LU8_2024,0.6861330421146952
LU8,LU8_AB31_24,2000,LU8_2024,0.6987922491039424
LU2,LU2_3,2250,LU2_2021,0.7690937687687693
LU2,LU2_5,2250,LU2_2021,0.6704965192687746
LU2,LU2_100,2250,LU2_2021,0.7340458896396389
LU2,LU2_101,2250,LU2_2021,0.6022113787937189
LU2,LU2_106,2250,LU2_2021,0.7286907845345345
LU2,LU2_110,2250,LU2_2021,0.7754464831804283
LU2,LU2_119,2250,LU2_2021,0.7431568530701751
LU2,LU2_123,2250,LU2_2021,0.7502832207207208
LU2,LU2_13,2250,LU2_2021,0.7715382998511906
LU2,LU2_137,2250,LU2_2021,0.7501446533923305
LU2,LU2_143,2250,LU2_2021,0.7685353228228227
LU2,LU2_15,2250,LU2_2021,0.7703333521021025
LU2,LU2_153,2250,LU2_2021,0.7515440127627626
LU2,LU2_155,2250,LU2_2021,0.7686129734848484
LU2,LU2_17,2250,LU2_2021,0.7571311353211012
LU2,LU2_18,2250,LU2_2021,0.7727104714912281
LU2,LU2_20,2250,LU2_2021,0.7431058183183182
LU2,LU2_21,2250,LU2_2021,0.7403739025297622
LU2,LU2_24,2250,LU2_2021,0.743072018348624
LU2,LU2_25,2250,LU2_2021,0.7671772135416667
LU2,LU2_26,2250,LU2_2021,0.7657188668224303
LU2,LU2_27,2250,LU2_2021,0.7707452355072465
LU2,LU2_29,2250,LU2_2021,0.7453906736760126
LU2,LU2_30,2250,LU2_2021,0.7438749436936939
LU2,LU2_31,2250,LU2_2021,0.7667589831804282
LU2,LU2_32,2250,LU2_2021,0.7006338913690477
LU2,LU2_33,2250,LU2_2021,0.7740188636363639
LU2,LU2_34,2250,LU2_2021,0.7670911458333333
LU2,LU2_36,2250,LU2_2021,0.7810191066066067
LU2,LU2_38,2250,LU2_2021,0.7479245163690476
LU2,LU2_39,2250,LU2_2021,0.765507282282282
LU2,LU2_40,2250,LU2_2021,0.7525412878787877
LU2,LU2_42,2250,LU2_2021,0.773543037280702
LU2,LU2_44,2250,LU2_2021,0.7660443535825543
LU2,LU2_46,2250,LU2_2021,0.7545019318181824
LU2,LU2_47,2250,LU2_2021,0.7760657386363635
LU2,LU2_50,2250,LU2_2021,0.7603857445987653
LU2,LU2_51,2250,LU2_2021,0.711385331728478
LU2,LU2_52,2250,LU2_2021,0.7728906057098767
LU2,LU2_54,2250,LU2_2021,0.7757381307339453
LU2,LU2_56,2250,LU2_2021,0.7769058103975532
LU2,LU2_57,2250,LU2_2021,0.7357959687715665
LU3,LU3_5,2250,LU3_2021,0.7058096022727276
LU3,LU3_7,2250,LU3_2021,0.6818248709439528
LU3,LU3_10,2250,LU3_2021,0.7059711123511903
LU3,LU3_102,2250,LU3_2021,0.7046670538348085
LU3,LU3_103,2250,LU3_2021,0.7168187878787879
LU3,LU3_106,2250,LU3_2021,0.7010686941964287
LU3,LU3_111,2250,LU3_2021,0.6541611112466652
LU3,LU3_126,2250,LU3_2021,0.7116350146198829
LU3,LU3_129,2250,LU3_2021,0.6386887426900584
LU3,LU3_13,2250,LU3_2021,0.7063113914373087
LU3,LU3_131,2250,LU3_2021,0.7322090840840837
LU3,LU3_137,2250,LU3_2021,0.6879726376488093
LU3,LU3_14,2250,LU3_2021,0.6961816002949851
LU3,LU3_147,2250,LU3_2021,0.6652780871212122
LU3,LU3_15,2250,LU3_2021,0.6899369517543859
LU3,LU3_17,2250,LU3_2021,0.6810785900297616
LU3,LU3_18,2250,LU3_2021,0.6838132998511902
LU3,LU3_19,2250,LU3_2021,0.6704647553516818
LU3,LU3_20,2250,LU3_2021,0.6621767909356728
LU3,LU3_21,2250,LU3_2021,0.7090161504424781
LU3,LU3_25,2250,LU3_2021,0.6577423303834807
LU3,LU3_27,2250,LU3_2021,0.6879260894495415
LU3,LU3_28,2250,LU3_2021,0.6382471096096094
LU3,LU3_32,2250,LU3_2021,0.6976572259759758
LU3,LU3_36,2250,LU3_2021,0.6709847470238092
LU3,LU3_38,2250,LU3_2021,0.6871074378654969
LU3,LU3_39,2250,LU3_2021,0.6734974144345239
LU3,LU3_40,2250,LU3_2021,0.7036564875730996
LU3,LU3_41,2250,LU3_2021,0.7111451576576575
LU3,LU3_44,2250,LU3_2021,0.66241913377193
LU3,LU3_45,2250,LU3_2021,0.7082183662280699
LU3,LU3_46,2250,LU3_2021,0.7201274925595238
LU3,LU3_48,2250,LU3_2021,0.6832569382440479
LU3,LU3_50,2250,LU3_2021,0.7146161174242421
LU3,LU3_51,2250,LU3_2021,0.6697578078078076
LU3,LU3_52,2250,LU3_2021,0.615331884057971
LU3,LU3_49,2250,LU3_2021,0.6959614015151518
LU13,LU13_18,2250,LU13_2022,0.5522135679271709
LU13,LU13_15,2250,LU13_2022,0.6251
LU13,LU13_3,2250,LU13_2022,0.6432083155270656
LU13,LU13_34,2250,LU13_2022,0.6208768361581918
LU13,LU13_57,2250,LU13_2022,0.6997925595238097
LU13,LU13_16,2250,LU13_2022,0.6321103641456587
LU13,LU13_21,2250,LU13_2022,0.5214215220385678
LU13,LU13_37,2250,LU13_2022,0.6825784488795519
LU13,LU13_55,2250,LU13_2022,0.6902366379310342
LU13,LU13_47,2250,LU13_2022,0.7097460847701144
LU13,LU13_51,2250,LU13_2022,0.7137616452991459
LU13,LU13_27,2250,LU13_2022,0.7127280884502929
LU13,LU13_5,2250,LU13_2022,0.7160433938746436
LU13,LU13_26,2250,LU13_2022,0.7104968043785314
LU13,LU13_35,2250,LU13_2022,0.6274952813390311
LU13,LU13_13,2250,LU13_2022,0.7071782037815124
LU13,LU13_128,2250,LU13_2022,0.7083143008474574
LU13,LU13_131,2250,LU13_2022,0.7016366485507244
LU13,LU13_12,2250,LU13_2022,0.7057672720797722
LU13,LU13_33,2250,LU13_2022,0.695449836956522
LU13,LU13_32,2250,LU13_2022,0.6867887955182074
LU13,LU13_30,2250,LU13_2022,0.6744805978260873
LU13,LU13_53,2250,LU13_2022,0.7002099358974357
LU13,LU13_22,2250,LU13_2022,0.7173607040229889
LU13,LU13_19,2250,LU13_2022,0.713740854519774
LU13,LU13_45,2250,LU13_2022,0.720797750737463
LU13,LU13_8,2250,LU13_2022,0.7217809985632179
LU13,LU13_43,2250,LU13_2022,0.724176477920228
LU13,LU13_41,2250,LU13_2022,0.7185661899717516
LU13,LU13_59,2250,LU13_2022,0.7012336088154267
LU13,LU13_6,2250,LU13_2022,0.7076145655270653
LU13,LU13_14,2250,LU13_2022,0.7191548311781609
LU13,LU13_52,2250,LU13_2022,0.654449824929972
LU13,LU13_36,2250,LU13_2022,0.6843023860398858
LU13,LU13_38,2250,LU13_2022,0.6872916487068963
LU13,LU13_20,2250,LU13_2022,0.7143877536231881
LU13,LU13_17,2250,LU13_2022,0.7039421783625731
LU13,LU13_56,2250,LU13_2022,0.7121523658192092
LU13,LU13_49,2250,LU13_2022,0.7097069502801114
LU13,LU13_70,2250,LU13_2022,0.70608589876033
LU13,LU13_11,2250,LU13_2022,0.7097222756410253
LU15,LU15_44,2250,LU15_2022,0.7047134858630951
LU15,LU15_11,2250,LU15_2022,0.698290588450292
LU15,LU15_19,2250,LU15_2022,0.7006201822916663
LU15,LU15_7,2250,LU15_2022,0.7356718936011906
LU15,LU15_34,2250,LU15_2022,0.7108593201754387
LU15,LU15_37,2250,LU15_2022,0.6852545138888888
LU15,LU15_18,2250,LU15_2022,0.7101325075075079
LU15,LU15_43,2250,LU15_2022,0.7053096673976611
LU15,LU15_10,2250,LU15_2022,0.7102193399705017
LU15,LU15_58,2250,LU15_2022,0.7176457435344823
LU15,LU15_8,2250,LU15_2022,0.7109883771929822
LU15,LU15_12,2250,LU15_2022,0.6916021564327487
LU15,LU15_17,2250,LU15_2022,0.7158522644927534
LU15,LU15_1,2250,LU15_2022,0.6780125718390804
LU15,LU15_26,2250,LU15_2022,0.6833846673976608
LU15,LU15_27,2250,LU15_2022,0.6890630665204679
LU15,LU15_28,2250,LU15_2022,0.6894538405797106
LU15,LU15_2,2250,LU15_2022,0.6862274275362318
LU15,LU15_29,2250,LU15_2022,0.6899052898550724
LU15,LU15_30,2250,LU15_2022,0.694120036231884
LU15,LU15_31,2250,LU15_2022,0.6939105253623189
LU15,LU15_32,2250,LU15_2022,0.6941006884057974
LU15,LU15_20,2250,LU15_2022,0.7278843115942032
LU15,LU15_21,2250,LU15_2022,0.745493085488506
LU15,LU15_23,2250,LU15_2022,0.7243184941520464
LU15,LU15_41,2250,LU15_2022,0.7189956140350876
LU15,LU15_25,2250,LU15_2022,0.7196579312865499
LU15,LU15_9,2250,LU15_2022,0.7319147321428573
LU15,LU15_24,2250,LU15_2022,0.7407340826023395
LU15,LU15_46,2250,LU15_2022,0.7451078683035715
LU15,LU15_40,2250,LU15_2022,0.7145087239583334
LU15,LU15_16,2250,LU15_2022,0.7120112938596488
LU15,LU15_4,2250,LU15_2022,0.6850027777777777
LU15,LU15_36,2250,LU15_2022,0.6927457789855075
LU15,LU15_3,2250,LU15_2022,0.7204249817251462
LU15,LU15_15,2250,LU15_2022,0.7158332602339185
LU15,LU15_14,2250,LU15_2022,0.7178364762931038
LU15,LU15_22,2250,LU15_2022,0.7247341123188409
LU15,LU15_61,2250,LU15_2022,0.7127424389367811
LU21,LU21_106,2250,LU21_2022,0.704846032608695
LU21,LU21_10,2250,LU21_2022,0.6834276992753623
LU21,LU21_16,2250,LU21_2022,0.6382534845132742
LU21,LU21_107,2250,LU21_2022,0.6991595868644072
LU21,LU21_41,2250,LU21_2022,0.6646545504385962
LU21,LU21_63,2250,LU21_2022,0.6458506521739134
LU21,LU21_27,2250,LU21_2022,0.6551859649122812
LU21,LU21_23,2250,LU21_2022,0.6696672186609683
LU21,LU21_21,2250,LU21_2022,0.6647418642241377
LU21,LU21_82,2250,LU21_2022,0.6956909420289853
LU21,LU21_871,2250,LU21_2022,0.7081906517094022
LU21,LU21_164,2250,LU21_2022,0.6372895121082622
LU21,LU21_36,2250,LU21_2022,0.6510618534482758
LU21,LU21_14,2250,LU21_2022,0.6563349180911685
LU21,LU21_32,2250,LU21_2022,0.6700807105654759
LU21,LU21_126,2250,LU21_2022,0.6746094551282056
LU21,LU21_122,2250,LU21_2022,0.6768022598870057
LU21,LU21_56,2250,LU21_2022,0.6819999446902649
LU21,LU21_57,2250,LU21_2022,0.6684852704678358
LU21,LU21_9,2250,LU21_2022,0.666661512212644
LU21,LU21_98,2250,LU21_2022,0.7120884848484853
LU21,LU21_119,2250,LU21_2022,0.705162207602339
LU21,LU21_52,2250,LU21_2022,0.6966942004504502
LU21,LU21_59,2250,LU21_2022,0.6635029813218389
LU21,LU21_68,2250,LU21_2022,0.6553496557971014
LU21,LU21_109,2250,LU21_2022,0.7033455752212388
LU21,LU21_93,2250,LU21_2022,0.703427191091954
LU21,LU21_114,2250,LU21_2022,0.7319396192528733
LU21,LU21_105,2250,LU21_2022,0.7346728260869563
LU21,LU21_100,2250,LU21_2022,0.7084186594202903
LU21,LU21_74,2250,LU21_2022,0.7125011160714291
LU21,LU21_78,2250,LU21_2022,0.7227095619658119
LU21,LU21_153,2250,LU21_2022,0.724870561594203
LU21,LU21_6,2250,LU21_2022,0.7288183582621085
LU21,LU21_116,2250,LU21_2022,0.7063008081896555
LU21,LU21_97,2250,LU21_2022,0.6676016666666669
LU1,LU1_13,2250,LU1_2022,0.6662702391707807
LU1,LU1_30,2250,LU1_2022,0.6956889484126983
LU1,LU1_85,2250,LU1_2022,0.7033156531531529
LU1,LU1_66,2250,LU1_2022,0.6701319762996943
LU1,LU1_76,2250,LU1_2022,0.6679367867867867
LU1,LU1_73,2250,LU1_2022,0.6810563068181825
LU1,LU1_75,2250,LU1_2022,0.6723836391437304
LU1,LU1_47,2250,LU1_2022,0.6097028860856271
LU1,LU1_74,2250,LU1_2022,0.748951986882716
LU1,LU1_44,2250,LU1_2022,0.5923963302752295
LU1,LU1_41,2250,LU1_2022,0.6313858308991226
LU1,LU1_64,2250,LU1_2022,0.6761271584084083
LU1,LU1_86,2250,LU1_2022,0.6800128753753751
LU1,LU1_79,2250,LU1_2022,0.6577589067278293
LU1,LU1_63,2250,LU1_2022,0.6609284659090909
LU1,LU1_72,2250,LU1_2022,0.702432052752293
LU1,LU1_67,2250,LU1_2022,0.7194357224770647
LU1,LU1_77,2250,LU1_2022,0.6575788825757574
LU1,LU1_32,2250,LU1_2022,0.7163084848484846
LU1,LU1_36,2250,LU1_2022,0.7005472842261905
LU1,LU1_84,2250,LU1_2022,0.7191705893393395
LU1,LU1_25,2250,LU1_2022,0.6488120495495496
LU1,LU1_83,2250,LU1_2022,0.7102230668168166
LU1,LU1_80,2250,LU1_2022,0.6943447821100924
LU1,LU1_70,2250,LU1_2022,0.7203210914454276
LU1,LU1_48,2250,LU1_2022,0.6738053819444446
LU1,LU1_45,2250,LU1_2022,0.7097865052552552
LU1,LU1_11,2250,LU1_2022,0.6201297782874623
LU1,LU1_40,2250,LU1_2022,0.7237010319314642
LU1,LU1_6,2250,LU1_2022,0.7387036888379205
LU1,LU1_10,2250,LU1_2022,0.7434814814814813
LU1,LU1_43,2250,LU1_2022,0.6368526729559748
LU1,LU1_71,2250,LU1_2022,0.635045364114114
LU1,LU1_22,2250,LU1_2022,0.6684782954545457
LU1,LU1_60,2250,LU1_2022,0.6854182721712537
LU1,LU1_78,2250,LU1_2022,0.6591352272727276
LU1,LU1_46,2250,LU1_2022,0.6355217154654654
LU1,LU1_82,2250,LU1_2022,0.7142468081039758
LU1,LU1_27,2250,LU1_2022,0.6700994047619048
LU9,LU9_5,2250,LU9_2023,0.5044024097683757
LU9,LU9_6,2250,LU9_2023,0.6124780599282256
LU9,LU9_7,2250,LU9_2023,0.7421015671091448
LU9,LU9_8,2250,LU9_2023,0.7036614399877839
LU9,LU9_100,2250,LU9_2023,0.6745318247126436
LU9,LU9_102,2250,LU9_2023,0.7774965579710146
LU9,LU9_106,2250,LU9_2023,0.6850122644927541
LU9,LU9_112,2250,LU9_2023,0.6770796969696966
LU9,LU9_113,2250,LU9_2023,0.6728342470760236
LU9,LU9_12,2250,LU9_2023,0.745314802631579
LU9,LU9_13,2250,LU9_2023,0.7458534356725144
LU9,LU9_18,2250,LU9_2023,0.7507699561403508
LU9,LU9_21,2250,LU9_2023,0.7405804166666667
LU9,LU9_24,2250,LU9_2023,0.7208798976608185
LU9,LU9_28,2250,LU9_2023,0.7449367163608559
LU9,LU9_29,2250,LU9_2023,0.7133611111111109
LU9,LU9_30,2250,LU9_2023,0.7215824195906434
LU9,LU9_31,2250,LU9_2023,0.7387307017543859
LU9,LU9_32,2250,LU9_2023,0.7579261718749999
LU9,LU9_33,2250,LU9_2023,0.7587679012345676
LU9,LU9_39,2250,LU9_2023,0.6931743534482757
LU9,LU9_41,2250,LU9_2023,0.7509993547197638
